State,Year,Total_Resident_Population,Resident_Population_Density
IL,1972,11176484.0,201.32
IL,1973,11207739.0,201.88
IL,1974,11238993.0,202.44
IL,1975,11270247.0,203.0
IL,1976,11301501.0,203.56
IL,1977,11332755.0,204.12
IL,1978,11364010.0,204.68
IL,1979,11395264.0,205.24
IL,1980,11426518.0,205.8
IL,1981,11426926.0,205.81000000000003
IL,1982,11427335.0,205.82000000000002
IL,1983,11427743.0,205.82999999999998
IL,1984,11428152.0,205.84000000000003
IL,1985,11428560.0,205.85000000000002
IL,1986,11428968.0,205.86
IL,1987,11429377.0,205.87
IL,1988,11429785.0,205.88000000000002
IL,1989,11430194.0,205.89
IL,1990,11430602.0,205.9
IL,1991,11529471.0,207.68
IL,1992,11628340.0,209.46000000000004
IL,1993,11727209.0,211.24
IL,1994,11826078.0,213.01999999999998
IL,1995,11924948.0,214.8
IL,1996,12023817.0,216.58
IL,1997,12122686.0,218.35999999999999
IL,1998,12221555.0,220.14
IL,1999,12320424.0,221.92
IL,2000,12419293.0,223.7
IL,2001,12460427.0,224.44
IL,2002,12501561.0,225.18
IL,2003,12542695.0,225.91999999999996
IL,2004,12583829.0,226.66
IL,2005,12624962.0,227.39999999999998
IL,2006,12666096.0,228.14
IL,2007,12707230.0,228.88
IL,2008,12748364.0,229.61999999999998
IL,2009,12789498.0,230.36
IL,2010,12830632.0,231.1
IL,2011,12828820.0,231.07000000000002
IL,2012,12827007.0,231.04
IL,2013,12825195.0,231.01
IL,2014,12823382.0,230.98000000000002
IL,2015,12821570.0,230.95
IL,2016,12819758.0,230.92
IL,2017,12817945.0,230.89000000000001
IL,2018,12816133.0,230.86
IL,2019,12814320.0,230.83
IL,2020,12812508.0,230.8
IL,2021,12814320.0,230.83
IL,2022,12814320.0,230.83
IL,2023,12814320.0,230.83
IN,1910,2700876.0,75.4
IN,1911,2723827.0,76.04000000000002
IN,1912,2746779.0,76.68
IN,1913,2769730.0,77.32
IN,1914,2792682.0,77.96000000000001
IN,1915,2815633.0,78.6
IN,1916,2838584.0,79.24000000000001
IN,1917,2861536.0,79.88
IN,1918,2884487.0,80.52
IN,1919,2907439.0,81.16
IN,1920,2930390.0,81.8
IN,1921,2961201.0,82.66000000000001
IN,1922,2992013.0,83.52
IN,1923,3022824.0,84.38
IN,1924,3053635.0,85.24000000000001
IN,1925,3084446.0,86.1
IN,1926,3115258.0,86.96000000000001
IN,1927,3146069.0,87.82000000000001
IN,1928,3176880.0,88.68
IN,1929,3207692.0,89.54
IN,1930,3238503.0,90.4
IN,1931,3257432.0,90.93
IN,1932,3276362.0,91.46000000000001
IN,1933,3295291.0,91.99000000000001
IN,1934,3314220.0,92.52000000000001
IN,1935,3333150.0,93.05000000000001
IN,1936,3352079.0,93.58000000000001
IN,1937,3371008.0,94.11
IN,1938,3389937.0,94.64
IN,1939,3408867.0,95.17000000000002
IN,1940,3427796.0,95.7
IN,1941,3478439.0,97.11000000000001
IN,1942,3529082.0,98.52000000000001
IN,1943,3579724.0,99.92999999999999
IN,1944,3630367.0,101.34
IN,1945,3681010.0,102.75
IN,1946,3731653.0,104.16
IN,1947,3782296.0,105.57000000000001
IN,1948,3832938.0,106.98
IN,1949,3883581.0,108.38999999999999
IN,1950,3934224.0,109.8
IN,1951,4007051.0,111.83
IN,1952,4079879.0,113.86
IN,1953,4152706.0,115.88999999999999
IN,1954,4225534.0,117.91999999999999
IN,1955,4298361.0,119.94999999999999
IN,1956,4371188.0,121.97999999999999
IN,1957,4444016.0,124.00999999999999
IN,1958,4516843.0,126.03999999999999
IN,1959,4589671.0,128.07
IN,1960,4662498.0,130.1
IN,1961,4715615.0,131.59
IN,1962,4768732.0,133.07999999999998
IN,1963,4821849.0,134.57
IN,1964,4874966.0,136.06
IN,1965,4928084.0,137.55
IN,1966,4981201.0,139.04
IN,1967,5034318.0,140.53
IN,1968,5087435.0,142.01999999999998
IN,1969,5140552.0,143.51
IN,1970,5193669.0,145.0
IN,1971,5223325.0,145.82
IN,1972,5252980.0,146.64
IN,1973,5282636.0,147.45999999999998
IN,1974,5312291.0,148.28
IN,1975,5341946.0,149.1
IN,1976,5371602.0,149.92
IN,1977,5401258.0,150.73999999999998
IN,1978,5430913.0,151.56
IN,1979,5460568.0,152.38
IN,1980,5490224.0,153.2
IN,1981,5495618.0,153.35999999999999
IN,1982,5501011.0,153.52
IN,1983,5506404.0,153.67999999999998
IN,1984,5511798.0,153.84
IN,1985,5517192.0,154.0
IN,1986,5522585.0,154.16000000000003
IN,1987,5527978.0,154.32
IN,1988,5533372.0,154.48000000000002
IN,1989,5538766.0,154.64000000000001
IN,1990,5544159.0,154.8
IN,1991,5597792.0,156.29000000000002
IN,1992,5651424.0,157.78000000000003
IN,1993,5705057.0,159.26999999999998
IN,1994,5758689.0,160.76
IN,1995,5812322.0,162.25
IN,1996,5865955.0,163.74
IN,1997,5919587.0,165.23
IN,1998,5973220.0,166.71999999999997
IN,1999,6026852.0,168.20999999999998
IN,2000,6080485.0,169.7
IN,2001,6120817.0,170.82999999999998
IN,2002,6161148.0,171.95999999999998
IN,2003,6201480.0,173.08999999999997
IN,2004,6241812.0,174.22
IN,2005,6282144.0,175.35
IN,2006,6322475.0,176.48
IN,2007,6362807.0,177.60999999999999
IN,2008,6403139.0,178.74
IN,2009,6443470.0,179.87
IN,2010,6483802.0,181.0
IN,2011,6513975.0,181.84
IN,2012,6544147.0,182.68
IN,2013,6574320.0,183.51999999999998
IN,2014,6604492.0,184.36
IN,2015,6634665.0,185.2
IN,2016,6664838.0,186.04000000000002
IN,2017,6695010.0,186.88
IN,2018,6725183.0,187.72
IN,2019,6755355.0,188.56
IN,2020,6785528.0,189.4
IN,2021,6755355.0,188.56
IN,2022,6755355.0,188.56
IN,2023,6755355.0,188.56
KS,1910,1690949.0,20.7
KS,1911,1698780.0,20.79
KS,1912,1706611.0,20.88
KS,1913,1714441.0,20.97
KS,1914,1722272.0,21.060000000000002
KS,1915,1730103.0,21.15
KS,1916,1737934.0,21.240000000000002
KS,1917,1745765.0,21.33
KS,1918,1753595.0,21.42
KS,1919,1761426.0,21.51
KS,1920,1769257.0,21.6
KS,1921,1780431.0,21.740000000000002
KS,1922,1791605.0,21.880000000000003
KS,1923,1802780.0,22.02
KS,1924,1813954.0,22.160000000000004
KS,1925,1825128.0,22.3
KS,1926,1836302.0,22.439999999999998
KS,1927,1847476.0,22.58
KS,1928,1858651.0,22.720000000000002
KS,1929,1869825.0,22.86
KS,1930,1880999.0,23.0
KS,1931,1873002.0,22.9
KS,1932,1865005.0,22.800000000000004
KS,1933,1857008.0,22.699999999999996
KS,1934,1849011.0,22.6
KS,1935,1841014.0,22.5
KS,1936,1833016.0,22.4
KS,1937,1825019.0,22.3
KS,1938,1817022.0,22.2
KS,1939,1809025.0,22.1
KS,1940,1801028.0,22.0
KS,1941,1811455.0,22.130000000000003
KS,1942,1821882.0,22.26
KS,1943,1832309.0,22.39
KS,1944,1842736.0,22.52
KS,1945,1853164.0,22.65
KS,1946,1863591.0,22.78
KS,1947,1874018.0,22.91
KS,1948,1884445.0,23.04
KS,1949,1894872.0,23.17
KS,1950,1905299.0,23.3
KS,1951,1932630.0,23.630000000000003
KS,1952,1959961.0,23.96
KS,1953,1987293.0,24.29
KS,1954,2014624.0,24.62
KS,1955,2041955.0,24.950000000000003
KS,1956,2069286.0,25.28
KS,1957,2096617.0,25.610000000000003
KS,1958,2123949.0,25.94
KS,1959,2151280.0,26.27
KS,1960,2178611.0,26.6
KS,1961,2185408.0,26.69
KS,1962,2192204.0,26.78
KS,1963,2199001.0,26.87
KS,1964,2205798.0,26.96
KS,1965,2212594.0,27.05
KS,1966,2219391.0,27.14
KS,1967,2226188.0,27.23
KS,1968,2232985.0,27.32
KS,1969,2239781.0,27.41
KS,1970,2246578.0,27.5
KS,1971,2258288.0,27.64
KS,1972,2269998.0,27.78
KS,1973,2281708.0,27.92
KS,1974,2293418.0,28.060000000000002
KS,1975,2305128.0,28.2
KS,1976,2316839.0,28.34
KS,1977,2328549.0,28.479999999999997
KS,1978,2340259.0,28.62
KS,1979,2351969.0,28.759999999999998
KS,1980,2363679.0,28.9
KS,1981,2375068.0,29.04
KS,1982,2386458.0,29.18
KS,1983,2397848.0,29.319999999999997
KS,1984,2409237.0,29.46
KS,1985,2420626.0,29.6
KS,1986,2432016.0,29.740000000000002
KS,1987,2443406.0,29.880000000000003
KS,1988,2454795.0,30.02
KS,1989,2466184.0,30.16
KS,1990,2477574.0,30.3
KS,1991,2498658.0,30.56
KS,1992,2519743.0,30.82
KS,1993,2540827.0,31.08
KS,1994,2561912.0,31.34
KS,1995,2582996.0,31.6
KS,1996,2604080.0,31.86
KS,1997,2625165.0,32.12
KS,1998,2646249.0,32.379999999999995
KS,1999,2667334.0,32.64
KS,2000,2688418.0,32.9
KS,2001,2704888.0,33.1
KS,2002,2721358.0,33.3
KS,2003,2737828.0,33.5
KS,2004,2754298.0,33.7
KS,2005,2770768.0,33.9
KS,2006,2787238.0,34.099999999999994
KS,2007,2803708.0,34.3
KS,2008,2820178.0,34.5
KS,2009,2836648.0,34.7
KS,2010,2853118.0,34.9
KS,2011,2861594.0,35.0
KS,2012,2870070.0,35.1
KS,2013,2878547.0,35.199999999999996
KS,2014,2887023.0,35.3
KS,2015,2895499.0,35.4
KS,2016,2903975.0,35.5
KS,2017,2912451.0,35.6
KS,2018,2920928.0,35.699999999999996
KS,2019,2929404.0,35.800000000000004
KS,2020,2937880.0,35.9
KS,2021,2929404.0,35.800000000000004
KS,2022,2929404.0,35.800000000000004
KS,2023,2929404.0,35.800000000000004
KY,1910,2289905.0,58.0
KY,1911,2302578.0,58.32000000000001
KY,1912,2315250.0,58.64000000000001
KY,1913,2327922.0,58.959999999999994
KY,1914,2340595.0,59.28
KY,1915,2353268.0,59.6
KY,1916,2365940.0,59.92
KY,1917,2378612.0,60.239999999999995
KY,1918,2391285.0,60.56
KY,1919,2403958.0,60.88
KY,1920,2416630.0,61.2
KY,1921,2436426.0,61.7
KY,1922,2456222.0,62.20000000000001
KY,1923,2476018.0,62.699999999999996
KY,1924,2495814.0,63.2
KY,1925,2515610.0,63.7
KY,1926,2535405.0,64.2
KY,1927,2555201.0,64.7
KY,1928,2574997.0,65.2
KY,1929,2594793.0,65.7
KY,1930,2614589.0,66.2
KY,1931,2637693.0,66.79
KY,1932,2660797.0,67.38000000000001
KY,1933,2683900.0,67.97
KY,1934,2707004.0,68.56
KY,1935,2730108.0,69.15
KY,1936,2753212.0,69.74000000000001
KY,1937,2776316.0,70.33
KY,1938,2799419.0,70.92
KY,1939,2822523.0,71.51
KY,1940,2845627.0,72.1
KY,1941,2855545.0,72.35
KY,1942,2865463.0,72.6
KY,1943,2875381.0,72.85
KY,1944,2885299.0,73.1
KY,1945,2895216.0,73.35
KY,1946,2905134.0,73.6
KY,1947,2915052.0,73.85
KY,1948,2924970.0,74.1
KY,1949,2934888.0,74.35
KY,1950,2944806.0,74.6
KY,1951,2954141.0,74.83
KY,1952,2963476.0,75.06
KY,1953,2972811.0,75.28999999999999
KY,1954,2982146.0,75.52000000000001
KY,1955,2991481.0,75.75
KY,1956,3000816.0,75.98
KY,1957,3010151.0,76.21000000000001
KY,1958,3019486.0,76.44000000000001
KY,1959,3028821.0,76.67
KY,1960,3038156.0,76.9
KY,1961,3056211.0,77.36000000000001
KY,1962,3074266.0,77.82000000000001
KY,1963,3092321.0,78.28
KY,1964,3110376.0,78.74000000000001
KY,1965,3128431.0,79.2
KY,1966,3146486.0,79.66
KY,1967,3164541.0,80.12
KY,1968,3182596.0,80.58
KY,1969,3200651.0,81.04
KY,1970,3218706.0,81.5
KY,1971,3262913.0,82.62
KY,1972,3307120.0,83.74000000000001
KY,1973,3351327.0,84.86
KY,1974,3395534.0,85.98
KY,1975,3439742.0,87.1
KY,1976,3483949.0,88.22
KY,1977,3528156.0,89.34
KY,1978,3572363.0,90.46000000000001
KY,1979,3616570.0,91.58000000000001
KY,1980,3660777.0,92.7
KY,1981,3663229.0,92.76
KY,1982,3665681.0,92.82000000000001
KY,1983,3668133.0,92.88
KY,1984,3670585.0,92.94
KY,1985,3673036.0,93.0
KY,1986,3675488.0,93.06
KY,1987,3677940.0,93.11999999999999
KY,1988,3680392.0,93.17999999999999
KY,1989,3682844.0,93.24
KY,1990,3685296.0,93.3
KY,1991,3720943.0,94.21000000000001
KY,1992,3756591.0,95.12
KY,1993,3792238.0,96.02999999999999
KY,1994,3827885.0,96.94
KY,1995,3863532.0,97.85
KY,1996,3899180.0,98.75999999999999
KY,1997,3934827.0,99.66999999999999
KY,1998,3970474.0,100.58000000000001
KY,1999,4006122.0,101.49000000000001
KY,2000,4041769.0,102.4
KY,2001,4071529.0,103.15
KY,2002,4101289.0,103.90000000000002
KY,2003,4131048.0,104.64999999999999
KY,2004,4160808.0,105.4
KY,2005,4190568.0,106.15
KY,2006,4220328.0,106.9
KY,2007,4250088.0,107.65
KY,2008,4279847.0,108.4
KY,2009,4309607.0,109.15
KY,2010,4339367.0,109.9
KY,2011,4356014.0,110.32000000000001
KY,2012,4372661.0,110.74000000000001
KY,2013,4389308.0,111.16
KY,2014,4405955.0,111.58
KY,2015,4422602.0,112.0
KY,2016,4439248.0,112.42
KY,2017,4455895.0,112.84
KY,2018,4472542.0,113.25999999999999
KY,2019,4489189.0,113.67999999999999
KY,2020,4505836.0,114.1
KY,2021,4489189.0,113.67999999999999
KY,2022,4489189.0,113.67999999999999
KY,2023,4489189.0,113.67999999999999
LA,1910,1656388.0,38.3
LA,1911,1670600.0,38.629999999999995
LA,1912,1684812.0,38.96
LA,1913,1699024.0,39.28999999999999
LA,1914,1713236.0,39.62
LA,1915,1727448.0,39.95
LA,1916,1741661.0,40.28
LA,1917,1755873.0,40.61
LA,1918,1770085.0,40.94
LA,1919,1784297.0,41.27
LA,1920,1798509.0,41.6
LA,1921,1828817.0,42.300000000000004
LA,1922,1859126.0,43.0
LA,1923,1889434.0,43.699999999999996
LA,1924,1919743.0,44.400000000000006
LA,1925,1950051.0,45.1
LA,1926,1980359.0,45.8
LA,1927,2010668.0,46.5
LA,1928,2040976.0,47.2
LA,1929,2071285.0,47.9
LA,1930,2101593.0,48.6
LA,1931,2127822.0,49.21
LA,1932,2154050.0,49.82000000000001
LA,1933,2180279.0,50.42999999999999
LA,1934,2206508.0,51.040000000000006
LA,1935,2232736.0,51.650000000000006
LA,1936,2258965.0,52.260000000000005
LA,1937,2285194.0,52.870000000000005
LA,1938,2311423.0,53.480000000000004
LA,1939,2337651.0,54.09
LA,1940,2363880.0,54.7
LA,1941,2395844.0,55.440000000000005
LA,1942,2427807.0,56.18000000000001
LA,1943,2459771.0,56.92
LA,1944,2491734.0,57.660000000000004
LA,1945,2523698.0,58.400000000000006
LA,1946,2555662.0,59.14
LA,1947,2587625.0,59.88
LA,1948,2619589.0,60.620000000000005
LA,1949,2651552.0,61.36
LA,1950,2683516.0,62.1
LA,1951,2740867.0,63.43
LA,1952,2798217.0,64.76
LA,1953,2855568.0,66.09
LA,1954,2912918.0,67.42
LA,1955,2970269.0,68.75
LA,1956,3027620.0,70.08000000000001
LA,1957,3084970.0,71.41
LA,1958,3142321.0,72.74000000000001
LA,1959,3199671.0,74.07000000000001
LA,1960,3257022.0,75.4
LA,1961,3295450.0,76.29000000000002
LA,1962,3333879.0,77.18
LA,1963,3372307.0,78.07
LA,1964,3410736.0,78.96000000000001
LA,1965,3449164.0,79.85
LA,1966,3487592.0,80.74000000000001
LA,1967,3526021.0,81.63
LA,1968,3564449.0,82.52
LA,1969,3602878.0,83.41
LA,1970,3641306.0,84.3
LA,1971,3697765.0,85.60000000000001
LA,1972,3754225.0,86.9
LA,1973,3810684.0,88.19999999999999
LA,1974,3867144.0,89.5
LA,1975,3923603.0,90.8
LA,1976,3980062.0,92.1
LA,1977,4036522.0,93.4
LA,1978,4092981.0,94.7
LA,1979,4149441.0,95.99999999999999
LA,1980,4205900.0,97.3
LA,1981,4207307.0,97.33999999999999
LA,1982,4208715.0,97.38000000000001
LA,1983,4210122.0,97.42
LA,1984,4211529.0,97.46000000000001
LA,1985,4212936.0,97.5
LA,1986,4214344.0,97.53999999999999
LA,1987,4215751.0,97.58000000000001
LA,1988,4217158.0,97.62
LA,1989,4218566.0,97.66
LA,1990,4219973.0,97.7
LA,1991,4244873.0,98.27000000000001
LA,1992,4269774.0,98.84000000000002
LA,1993,4294674.0,99.41
LA,1994,4319574.0,99.98
LA,1995,4344474.0,100.55000000000001
LA,1996,4369375.0,101.12
LA,1997,4394275.0,101.69
LA,1998,4419175.0,102.26
LA,1999,4444076.0,102.83
LA,2000,4468976.0,103.4
LA,2001,4475416.0,103.55000000000001
LA,2002,4481855.0,103.70000000000002
LA,2003,4488295.0,103.85
LA,2004,4494734.0,104.0
LA,2005,4501174.0,104.15
LA,2006,4507614.0,104.30000000000001
LA,2007,4514053.0,104.45
LA,2008,4520493.0,104.60000000000001
LA,2009,4526932.0,104.75000000000001
LA,2010,4533372.0,104.9
LA,2011,4545810.0,105.19000000000001
LA,2012,4558249.0,105.48000000000002
LA,2013,4570688.0,105.76999999999998
LA,2014,4583126.0,106.06
LA,2015,4595564.0,106.35
LA,2016,4608003.0,106.64
LA,2017,4620442.0,106.93
LA,2018,4632880.0,107.22
LA,2019,4645318.0,107.50999999999999
LA,2020,4657757.0,107.8
LA,2021,4645318.0,107.50999999999999
LA,2022,4645318.0,107.50999999999999
LA,2023,4645318.0,107.50999999999999
MA,1910,3366416.0,431.6
MA,1911,3415010.0,437.83000000000004
MA,1912,3463604.0,444.06000000000006
MA,1913,3512198.0,450.28999999999996
MA,1914,3560792.0,456.52
MA,1915,3609386.0,462.75
MA,1916,3657980.0,468.98
MA,1917,3706574.0,475.21
MA,1918,3755168.0,481.44
MA,1919,3803762.0,487.66999999999996
MA,1920,3852356.0,493.9
MA,1921,3892082.0,498.99
MA,1922,3931808.0,504.08
MA,1923,3971533.0,509.16999999999996
MA,1924,4011259.0,514.26
MA,1925,4050985.0,519.3499999999999
MA,1926,4090711.0,524.4399999999999
MA,1927,4130437.0,529.53
MA,1928,4170162.0,534.6199999999999
MA,1929,4209888.0,539.71
MA,1930,4249614.0,544.8
MA,1931,4256325.0,545.66
MA,1932,4263035.0,546.52
MA,1933,4269746.0,547.3799999999999
MA,1934,4276457.0,548.24
MA,1935,4283168.0,549.0999999999999
MA,1936,4289878.0,549.9599999999999
MA,1937,4296589.0,550.8199999999999
MA,1938,4303300.0,551.68
MA,1939,4310010.0,552.54
MA,1940,4316721.0,553.4
MA,1941,4354100.0,558.19
MA,1942,4391480.0,562.98
MA,1943,4428859.0,567.77
MA,1944,4466238.0,572.56
MA,1945,4503618.0,577.3499999999999
MA,1946,4540997.0,582.14
MA,1947,4578376.0,586.93
MA,1948,4615755.0,591.7199999999999
MA,1949,4653135.0,596.51
MA,1950,4690514.0,601.3
MA,1951,4736320.0,607.18
MA,1952,4782127.0,613.06
MA,1953,4827933.0,618.9399999999999
MA,1954,4873740.0,624.8199999999999
MA,1955,4919546.0,630.7
MA,1956,4965352.0,636.5799999999999
MA,1957,5011159.0,642.46
MA,1958,5056965.0,648.34
MA,1959,5102772.0,654.22
MA,1960,5148578.0,660.1
MA,1961,5202637.0,667.03
MA,1962,5256696.0,673.96
MA,1963,5310756.0,680.89
MA,1964,5364815.0,687.8199999999999
MA,1965,5418874.0,694.75
MA,1966,5472933.0,701.6800000000001
MA,1967,5526992.0,708.6099999999999
MA,1968,5581052.0,715.54
MA,1969,5635111.0,722.47
MA,1970,5689170.0,729.4
MA,1971,5693957.0,730.01
MA,1972,5698743.0,730.62
MA,1973,5703530.0,731.2299999999999
MA,1974,5708317.0,731.8399999999999
MA,1975,5713104.0,732.45
MA,1976,5717890.0,733.06
MA,1977,5722677.0,733.6700000000001
MA,1978,5727464.0,734.28
MA,1979,5732250.0,734.89
MA,1980,5737037.0,735.5
MA,1981,5764976.0,739.08
MA,1982,5792915.0,742.66
MA,1983,5820853.0,746.24
MA,1984,5848792.0,749.8199999999999
MA,1985,5876731.0,753.4
MA,1986,5904670.0,756.98
MA,1987,5932609.0,760.56
MA,1988,5960547.0,764.1399999999999
MA,1989,5988486.0,767.7199999999999
MA,1990,6016425.0,771.3
MA,1991,6049692.0,775.5699999999999
MA,1992,6082959.0,779.8399999999999
MA,1993,6116227.0,784.1099999999999
MA,1994,6149494.0,788.38
MA,1995,6182761.0,792.65
MA,1996,6216028.0,796.92
MA,1997,6249295.0,801.1899999999999
MA,1998,6282563.0,805.46
MA,1999,6315830.0,809.73
MA,2000,6349097.0,814.0
MA,2001,6368950.0,816.54
MA,2002,6388803.0,819.08
MA,2003,6408657.0,821.6199999999999
MA,2004,6428510.0,824.16
MA,2005,6448363.0,826.7
MA,2006,6468216.0,829.24
MA,2007,6488069.0,831.78
MA,2008,6507923.0,834.3199999999999
MA,2009,6527776.0,836.86
MA,2010,6547629.0,839.4
MA,2011,6595858.0,845.58
MA,2012,6644087.0,851.76
MA,2013,6692315.0,857.9399999999999
MA,2014,6740544.0,864.12
MA,2015,6788773.0,870.3
MA,2016,6837002.0,876.48
MA,2017,6885231.0,882.6600000000001
MA,2018,6933459.0,888.84
MA,2019,6981688.0,895.02
MA,2020,7029917.0,901.2
MA,2021,6981688.0,895.02
MA,2022,6981688.0,895.02
MA,2023,6981688.0,895.02
MD,1910,1295346.0,133.4
MD,1911,1310778.0,134.99
MD,1912,1326209.0,136.58
MD,1913,1341640.0,138.17
MD,1914,1357072.0,139.76000000000002
MD,1915,1372504.0,141.35000000000002
MD,1916,1387935.0,142.94
MD,1917,1403366.0,144.53000000000003
MD,1918,1418798.0,146.12
MD,1919,1434230.0,147.71
MD,1920,1449661.0,149.3
MD,1921,1467848.0,151.18
MD,1922,1486034.0,153.06
MD,1923,1504220.0,154.94
MD,1924,1522407.0,156.82
MD,1925,1540594.0,158.7
MD,1926,1558780.0,160.58
MD,1927,1576966.0,162.46
MD,1928,1595153.0,164.33999999999997
MD,1929,1613340.0,166.22
MD,1930,1631526.0,168.1
MD,1931,1650498.0,170.04999999999998
MD,1932,1669470.0,172.0
MD,1933,1688441.0,173.95
MD,1934,1707413.0,175.9
MD,1935,1726385.0,177.85
MD,1936,1745357.0,179.79999999999998
MD,1937,1764329.0,181.75
MD,1938,1783300.0,183.7
MD,1939,1802272.0,185.65
MD,1940,1821244.0,187.6
MD,1941,1873420.0,192.98000000000002
MD,1942,1925595.0,198.36
MD,1943,1977771.0,203.74
MD,1944,2029947.0,209.12
MD,1945,2082122.0,214.5
MD,1946,2134298.0,219.88
MD,1947,2186474.0,225.26
MD,1948,2238650.0,230.64
MD,1949,2290825.0,236.02
MD,1950,2343001.0,241.4
MD,1951,2418770.0,249.20000000000002
MD,1952,2494539.0,257.0
MD,1953,2570307.0,264.79999999999995
MD,1954,2646076.0,272.6
MD,1955,2721845.0,280.4
MD,1956,2797614.0,288.2
MD,1957,2873383.0,296.0
MD,1958,2949151.0,303.79999999999995
MD,1959,3024920.0,311.59999999999997
MD,1960,3100689.0,319.4
MD,1961,3182860.0,327.87
MD,1962,3265031.0,336.34
MD,1963,3347202.0,344.81
MD,1964,3429373.0,353.28
MD,1965,3511544.0,361.75
MD,1966,3593715.0,370.22
MD,1967,3675886.0,378.69
MD,1968,3758057.0,387.16
MD,1969,3840228.0,395.63000000000005
MD,1970,3922399.0,404.1
MD,1971,3951857.0,407.13000000000005
MD,1972,3981314.0,410.16
MD,1973,4010772.0,413.19
MD,1974,4040229.0,416.22
MD,1975,4069687.0,419.25
MD,1976,4099145.0,422.28
MD,1977,4128602.0,425.31
MD,1978,4158060.0,428.34
MD,1979,4187517.0,431.37
MD,1980,4216975.0,434.4
MD,1981,4273424.0,440.21999999999997
MD,1982,4329874.0,446.03999999999996
MD,1983,4386323.0,451.86
MD,1984,4442772.0,457.68
MD,1985,4499222.0,463.5
MD,1986,4555671.0,469.32
MD,1987,4612120.0,475.14
MD,1988,4668569.0,480.96000000000004
MD,1989,4725019.0,486.78000000000003
MD,1990,4781468.0,492.6
MD,1991,4832970.0,497.90000000000003
MD,1992,4884472.0,503.20000000000005
MD,1993,4935973.0,508.5
MD,1994,4987475.0,513.8
MD,1995,5038977.0,519.1
MD,1996,5090479.0,524.4000000000001
MD,1997,5141981.0,529.7
MD,1998,5193482.0,535.0
MD,1999,5244984.0,540.3
MD,2000,5296486.0,545.6
MD,2001,5344193.0,550.52
MD,2002,5391899.0,555.44
MD,2003,5439606.0,560.36
MD,2004,5487312.0,565.28
MD,2005,5535019.0,570.2
MD,2006,5582726.0,575.1199999999999
MD,2007,5630432.0,580.04
MD,2008,5678139.0,584.9599999999999
MD,2009,5725845.0,589.8799999999999
MD,2010,5773552.0,594.8
MD,2011,5813919.0,598.93
MD,2012,5854286.0,603.06
MD,2013,5894654.0,607.1899999999999
MD,2014,5935021.0,611.3199999999999
MD,2015,5975388.0,615.45
MD,2016,6015755.0,619.58
MD,2017,6056122.0,623.71
MD,2018,6096490.0,627.84
MD,2019,6136857.0,631.97
MD,2020,6177224.0,636.1
MD,2021,6136857.0,631.97
MD,2022,6136857.0,631.97
MD,2023,6136857.0,631.97
ME,1910,742371.0,24.1
ME,1911,744935.0,24.18
ME,1912,747500.0,24.26
ME,1913,750064.0,24.34
ME,1914,752628.0,24.42
ME,1915,755192.0,24.5
ME,1916,757757.0,24.58
ME,1917,760321.0,24.659999999999997
ME,1918,762885.0,24.740000000000002
ME,1919,765450.0,24.82
ME,1920,768014.0,24.9
ME,1921,770955.0,25.0
ME,1922,773896.0,25.1
ME,1923,776837.0,25.199999999999996
ME,1924,779778.0,25.299999999999997
ME,1925,782718.0,25.4
ME,1926,785659.0,25.5
ME,1927,788600.0,25.6
ME,1928,791541.0,25.699999999999996
ME,1929,794482.0,25.799999999999997
ME,1930,797423.0,25.9
ME,1931,802403.0,26.06
ME,1932,807384.0,26.22
ME,1933,812364.0,26.38
ME,1934,817344.0,26.54
ME,1935,822324.0,26.7
ME,1936,827305.0,26.86
ME,1937,832285.0,27.02
ME,1938,837265.0,27.18
ME,1939,842246.0,27.34
ME,1940,847226.0,27.5
ME,1941,853881.0,27.71
ME,1942,860536.0,27.92
ME,1943,867190.0,28.130000000000003
ME,1944,873845.0,28.340000000000003
ME,1945,880500.0,28.55
ME,1946,887155.0,28.76
ME,1947,893810.0,28.97
ME,1948,900464.0,29.180000000000003
ME,1949,907119.0,29.39
ME,1950,913774.0,29.6
ME,1951,919323.0,29.78
ME,1952,924872.0,29.960000000000004
ME,1953,930421.0,30.14
ME,1954,935970.0,30.32
ME,1955,941520.0,30.5
ME,1956,947069.0,30.68
ME,1957,952618.0,30.86
ME,1958,958167.0,31.04
ME,1959,963716.0,31.22
ME,1960,969265.0,31.4
ME,1961,971543.0,31.479999999999997
ME,1962,973822.0,31.560000000000002
ME,1963,976100.0,31.639999999999997
ME,1964,978378.0,31.720000000000002
ME,1965,980656.0,31.8
ME,1966,982935.0,31.880000000000003
ME,1967,985213.0,31.96
ME,1968,987491.0,32.040000000000006
ME,1969,989770.0,32.120000000000005
ME,1970,992048.0,32.2
ME,1971,1005309.0,32.63
ME,1972,1018570.0,33.06
ME,1973,1031832.0,33.489999999999995
ME,1974,1045093.0,33.92
ME,1975,1058354.0,34.35
ME,1976,1071615.0,34.78
ME,1977,1084876.0,35.21
ME,1978,1098138.0,35.64
ME,1979,1111399.0,36.07
ME,1980,1124660.0,36.5
ME,1981,1134987.0,36.83
ME,1982,1145314.0,37.160000000000004
ME,1983,1155640.0,37.489999999999995
ME,1984,1165967.0,37.82
ME,1985,1176294.0,38.15
ME,1986,1186621.0,38.480000000000004
ME,1987,1196948.0,38.809999999999995
ME,1988,1207274.0,39.14
