name,type,latitude_deg,longitude_deg,state
Memorial Medical Center Heliport,heliport,46.56779861,-90.89040375,WI
Herren Airport,small_airport,40.08810043,-90.88539886,IL
Little Clam Lake Seaplane Base,seaplane_base,46.15859985,-90.88430023,WI
Vicksburg Medical Center Heliport,heliport,32.31880188,-90.8832016,MS
Heeg Airport,small_airport,41.00709915,-90.88289642,IL
Cal Mire Field,small_airport,30.22410011,-90.88200378,LA
Meyer Airport,small_airport,41.01720047,-90.87779999,IL
St Francis Hospital Heliport,heliport,40.3280983,-90.87619781,MO
Overton Private Airport,small_airport,30.70770073,-90.8742981,LA
Old Dairy Airport,small_airport,46.6916008,-90.87069702,WI
Flying 'J' Ranch Airport,small_airport,37.04029846,-90.8667984,MO
Joan Lake Airport,small_airport,38.20840073,-90.8667984,MO
Doctors Hospital-Wentzville Heliport,heliport,38.82780075,-90.86260223,MO
Rebel Field,small_airport,30.5862999,-90.8615036,LA
C Jeidy Farms Airport,small_airport,42.88169861,-90.86070251,WI
North Fork Airport,small_airport,44.9632988,-90.86029816,WI
Parkview Regional Medical Center Heliport,heliport,32.34600067,-90.85839844,MS
Barber Airport,small_airport,39.25559998,-90.85569763,MO
Black River Falls Area Airport,small_airport,44.2507019,-90.8553009,WI
Black River Memorial Hospital Heliport,heliport,44.30400085,-90.854599,WI
Watts Field,small_airport,34.10010147,-90.84680176,MS
Frost Flying Inc Airport,small_airport,34.821512,-90.846521,AR
Rollang Field,small_airport,32.95429993,-90.84590149,MS
Anderson Airport,small_airport,42.50220108,-90.84320068,IA
Valley of The Moon Airport,small_airport,31.99699974,-90.84220123,MS
Gerrard Airport,small_airport,34.77149963,-90.8404007,AR
Nick's Flying Service Inc Airport,small_airport,32.9396019,-90.83730316,MS
Thibodaux Municipal Airport,small_airport,29.74780083,-90.832901,LA
Vern Air Park,small_airport,44.93389893,-90.83100128,WI
Hollandale Municipal Airport,small_airport,33.18259811,-90.83070374,MS
Whitaker Airport,small_airport,32.55179977,-90.83039856,MS
Transco Schriever Heliport,heliport,29.74629974,-90.82949829,LA
Clark Airport,small_airport,40.32590103,-90.82759857,IL
Delta Regional Airport,small_airport,35.1200556,-90.8265,AR
River Region Medical Center Heliport,heliport,32.37360001,-90.82360077,MS
Tofte Airport,small_airport,47.58800125,-90.82350159,MN
Petit Cache Airport,small_airport,46.89350128,-90.8207016,WI
Winfield Manor Heliport,heliport,39.01779938,-90.81790161,MO
Mc Gehee Air Park,small_airport,31.16300011,-90.81729889,MS
Runsick Flying Service Airport,small_airport,35.15110016,-90.81559753,AR
Blackhawk Airport,small_airport,38.95560074,-90.81479645,MO
Illini Community Hospital Heliport,heliport,39.6072998,-90.81400299,IL
Thibodaux Regional Medical Center Heliport,heliport,29.78630066,-90.81400299,LA
Marianna Lee County Steve Edwards Field,small_airport,34.78030014,-90.81060028,AR
Mount Sterling Municipal Airport,small_airport,39.98749924,-90.80419922,IL
Skelton Airport,small_airport,33.59790039,-90.80290222,MS
Huffaker Field,small_airport,29.60860062,-90.8022995,LA
Scotts Field,small_airport,36.014336,-90.800196,AR
Livingston Parish Air Support Heliport,heliport,30.478264,-90.793722,LA
Keller Airfield,small_airport,35.68669891,-90.79360199,AR
Strutman Field,small_airport,38.75279999,-90.78710175,MO
Christmas Airport,small_airport,33.92430115,-90.78700256,MS
Cross Ridge County Hospital Heliport,heliport,35.220118,-90.785992,AR
Doniphan Municipal Airport,small_airport,36.69369888,-90.78479767,MO
LA State Police Troop C Heliport,heliport,29.68630028,-90.78340149,LA
Tapley Airport,small_airport,33.59980011,-90.78119659,MS
Short-N-Ruff Airport,small_airport,37.7867012,-90.78009796,MO
Pittsfield Penstone Municipal Airport,small_airport,39.63890076,-90.77839661,IL
Forrest City Medical Center Heliport,heliport,35.039778,-90.776972,AR
St Joseph Hospital West Heliport,heliport,38.80329895,-90.77629852,MO
Forrest City Municipal Airport,small_airport,34.94200134,-90.77500153,AR
Southland Strip Ultralightport,closed,29.6705,-90.770597,LA
Shelby Air Service Airport,small_airport,33.97159958,-90.76820374,MS
Southland Strip Nr 2 Ultralightport,small_airport,29.6718998,-90.76760101,LA
Wynne Municipal Airport,small_airport,35.23160172,-90.76159668,AR
Mercer County Hospital Heliport,heliport,41.20589828,-90.75990295,IL
Madeline Island Airport,small_airport,46.7887001,-90.75869751,WI
Cleveland Municipal Airport,small_airport,33.76110077,-90.75789642,MS
Lawrence Field,small_airport,35.37080002,-90.75060272,AR
Bolivar County Hospital Heliport,heliport,33.75009918,-90.75009918,MS
Kleis Airport,small_airport,42.29999924,-90.75009918,IA
Mountain Airport,small_airport,39.77920151,-90.74859619,IL
Stender Airport,small_airport,41.66109848,-90.74130249,IA
Maquoketa Municipal Airport,small_airport,42.05009842,-90.73880005,IA
Division 'B' Office Heliport,closed,29.5874,-90.738402,LA
Sparta Fort Mc Coy Airport,small_airport,43.958302,-90.7379,WI
Mercer County Airport,small_airport,41.24860001,-90.73709869,IL
Sloan's Airport,small_airport,39.1405983,-90.73680115,MO
Theriot Field,small_airport,29.74970055,-90.7358017,LA
Washington County Airport,small_airport,37.92919922,-90.73149872,MO
Gillen Airport,small_airport,40.92639923,-90.73120117,IL
Jamies,small_airport,35.520465,-90.729075,AR
Dorr Field,small_airport,33.84730148,-90.72509766,MS
Double S Ranch Airport,small_airport,36.83620071,-90.72229767,MO
Union Dulac Heliport,heliport,29.37299919,-90.72059631,LA
Terrebonne General Medical Center Heliport,heliport,29.59970093,-90.71900177,LA
Sky Ranch Ii Airport,small_airport,37.67919922,-90.7154007,MO
Charlie Hammonds Seaplane Base,closed,29.589899,-90.713402,LA
Piedmont Municipal Airport,small_airport,37.12670135,-90.71289825,MO
Dubuque Regional Airport,large_airport,42.40200043,-90.70950317,IA
M.A.M Trail Airport,small_airport,41.00500107,-90.70850372,IL
Gunflint Seaplane Base,seaplane_base,48.09159851,-90.70839691,MN
Memorial Hospital Heliport,heliport,43.13330078,-90.707901,WI
Energy Heliport,heliport,29.57519913,-90.70559692,LA
Diderrich Ranch Airport,small_airport,45.53659821,-90.70490265,WI
St James Heliport,heliport,30.051111,-90.702222,LA
Rgnl Medical Center Heliport,heliport,35.83620071,-90.70179749,AR
Glidwell Flying Service Airport,small_airport,34.10179901,-90.70120239,MS
Curry Airport,small_airport,39.65919876,-90.70010376,IL
Leonard J. Chabert Medical Center Heliport,heliport,29.57080078,-90.68979645,LA
Finley Hospital Heliport,heliport,42.49580002,-90.68489838,IA
Lancaster Municipal Airport,small_airport,42.7804985,-90.68099976,WI
Leeward Farm Airport,small_airport,43.35279846,-90.68099976,WI
Rdh Farms Airport,small_airport,40.57970047,-90.67970276,IL
Indianola Municipal Airport,small_airport,33.485699,-90.678902,MS
Thompson-Robbins Airport,small_airport,34.576571,-90.67616,AR
Boscobel Airport,small_airport,43.16019821,-90.67549896,WI
Rice-Bell Field Airport,small_airport,35.05279922,-90.67500305,AR
Mercy Health Center Heliport,heliport,42.49169922,-90.67289734,IA
Earp Airport,small_airport,40.74060059,-90.66960144,IL
Mc Donough County Hospital Heliport,heliport,40.45000076,-90.66680145,IL
NEA Baptist Hospital Heliport,heliport,35.807603,-90.666472,AR
St Helena Parish Hospital Heliport,heliport,30.83180046,-90.66619873,LA
Batchtown Heliport,heliport,39.03359985,-90.66609955,IL
Tenneco-Cocodrie Heliport,heliport,29.23719978,-90.66590118,LA
Spring Airport,small_airport,30.97380066,-90.66570282,LA
Sky Hollow Airport,small_airport,43.20859909,-90.66369629,WI
Young Tactical Landing Site Airport,small_airport,43.95299912,-90.66259766,WI
Houma Terrebonne Heliport,heliport,29.25049973,-90.66230011,LA
Odeco Cocodrie Heliport,heliport,29.24939919,-90.66200256,LA
Houma Terrebonne Airport,small_airport,29.56649971,-90.66040039,LA
Osf Family Medical Center Heliport,heliport,40.92169952,-90.65540314,IL
Macomb Municipal Airport,small_airport,40.52009964,-90.65239716,IL
Spirit of St Louis Airport,large_airport,38.66210175,-90.65200043,MO
Stupek Farms Airport,small_airport,42.97669983,-90.64820099,WI
Corning Municipal Airport,small_airport,36.40420151,-90.64790344,AR
Scudder Airport,small_airport,35.77619934,-90.64679718,AR
Jonesboro Municipal Airport,medium_airport,35.83169937,-90.64640045,AR
Lang Flying Service Airport,small_airport,33.33179855,-90.64320374,MS
Waldemer Flying W Ranch Airport,small_airport,36.65840149,-90.64040375,MO
Waldmeister Farm Airport,small_airport,38.84730148,-90.63899994,MO
Blouin Flightpark Ultralightport,small_airport,29.73629951,-90.63420105,LA
Monmouth Municipal Airport,small_airport,40.92969894,-90.63110352,IL
Low and Slow Airport,small_airport,39.13750076,-90.62999725,IL
Helena Hospital Heliport,heliport,34.50979996,-90.62619781,AR
Lonely Pines Airport,small_airport,45.47719955,-90.62509918,WI
Smith Airport,small_airport,40.45420074,-90.62349701,IL
Betty Ann Cooper Memorial Helipad,heliport,33.623263,-90.6227778,MS
Calhoun Medical Center Heliport,heliport,39.15890121,-90.62220001,IL
S & S Ranch Airport,small_airport,43.48469925,-90.61990356,WI
Bismarck Memorial Airport,small_airport,37.75419998,-90.6167984,MO
Dove Airstrip,small_airport,37.67089844,-90.6147995,MO
Sontimer Airport,small_airport,38.8083992,-90.61260223,MO
Fox Run Heliport,heliport,38.44390106,-90.60710144,MO
Freedom Field,small_airport,42.26670074,-90.60070038,IA
Owen-Withee Airport,small_airport,44.95000076,-90.60009766,WI
Weona,small_airport,35.540391,-90.596498,AR
Raceland Station Heliport,heliport,29.72800064,-90.59429932,LA
Genesis Medical Center West Campus Heliport,heliport,41.5428009,-90.5923996,IA
Rigdon Private Airport,small_airport,42.52420044,-90.59100342,WI
Schuy-Rush Airport,small_airport,40.11750031,-90.5904007,IL
Davenport Municipal Airport,small_airport,41.61029816,-90.58830261,IA
Brussels Heliport,heliport,38.94580078,-90.58719635,IL
Martin Airport,small_airport,39.41699982,-90.58599854,IL
Moders Airport,small_airport,38.42419815,-90.582901,MO
Port of South Louisiana Executive Regional Airport,small_airport,30.087,-90.582602,LA
Joe Sanford Field,small_airport,32.24679947,-90.58229828,MS
Lester Field,small_airport,33.33209991,-90.58200073,MS
Hoff Airport,small_airport,42.26200104,-90.58010101,IA
Newell Flying Service Airport,small_airport,33.35480118,-90.57900238,MS
Barnes St Peters Hospital Heliport,heliport,38.79339981,-90.5786972,MO
Tgp Station 843 Heliport,heliport,33.23559952,-90.57749939,MS
Plane Crazy Airport,small_airport,30.5460694,-90.5763333,LA
Bonne Terre Municipal Airport,small_airport,37.919055,-90.57525,MO
Martin Fierro Airport,small_airport,42.79999924,-90.57180023,WI
Trinity Medical Center West Heliport,heliport,41.48109818,-90.5714035,IL
Ochsner St Anne General Hospital Heliport,heliport,29.70019913,-90.5667038,LA
Hammond Developmental Center Heliport,heliport,30.51840019,-90.5664978,LA
Hartwell Ranch RLA Restricted Landing Area,small_airport,39.44480133,-90.56210327,IL
Rolling Shoals Farm Airport,small_airport,36.98759842,-90.55840302,MO
Young Airport,small_airport,41.16450119,-90.55740356,IL
Genesis Medical Center East Campus Heliport,heliport,41.54169846,-90.5565033,IA
Town Line Airport,small_airport,44.85269928,-90.5565033,WI
Weihler Airport,small_airport,41.31480026,-90.55210114,IL
Nwmrmc Heliport,heliport,34.17839813,-90.55180359,MS
Runyan Aviation Airport,small_airport,40.56940079,-90.54869843,IL
Classic Airstrip,small_airport,35.82590103,-90.54720306,AR
Taylor Airport,small_airport,34.825901,-90.543297,AR
Faries Field,small_airport,36.98669815,-90.54329681,MO
Serenity Field Airport,small_airport,30.615509,-90.536051,LA
Parkland Bonne Terre Primary Care Center Heliport,heliport,37.90840149,-90.53350067,MO
Trinity Medical Center Heliport,heliport,41.4681015,-90.53079987,IL
Jaynes Field,small_airport,35.67070007,-90.52780151,AR
UMC Trauma Center Heliport,closed,41.5028,-90.526496,IL
Ruleville Drew Airport,small_airport,33.77640152,-90.52500153,MS
Shannon Field,small_airport,34.12960052,-90.52400208,MS
River Parish Hospital Heliport,heliport,30.07150078,-90.51540375,LA
Tomah Memorial Hospital Heliport,heliport,43.98469925,-90.51540375,WI
Belzoni Municipal Airport,small_airport,33.14519882,-90.51529694,MS
Fletcher Field,small_airport,34.29970169,-90.51229858,MS
Neillsville Municipal Airport,small_airport,44.55810165,-90.5121994,WI
Kloker Airport,small_airport,39.91889954,-90.51100159,IL
Creve Coeur Airport,small_airport,38.72679901,-90.50830078,MO
Kirk Field,small_airport,36.06290054,-90.50779724,AR
Quad City International Airport,large_airport,41.44850159,-90.50749969,IL
Newton Airport,small_airport,39.50479889,-90.50540161,IL
Turner Field,small_airport,33.15850067,-90.50430298,MS
Briggs Brothers Airfield,small_airport,42.42359924,-90.50430298,IL
St Lukes Hospital West Heliport,heliport,38.65119934,-90.50370026,MO
St Charles Airport,closed,38.848701,-90.500098,MO
Arkansas Methodist Hospital Heliport,heliport,36.05089951,-90.49819946,AR
Hobbs Airport,small_airport,33.41680145,-90.49449921,MS
Caillou Island Heliport,closed,29.120001,-90.493797,LA
Quad-City Seaplane Base,seaplane_base,41.45999908,-90.49289703,IL
Highway Patrol Troop C Headquarters Heliport,heliport,38.64170074,-90.48429871,MO
Bloyer Field,small_airport,43.97499847,-90.48349762,WI
St Joseph Health Center Heliport,heliport,38.78340149,-90.48349762,MO
Nielsens Medical Evac Heliport,heliport,38.93529892,-90.47650146,MO
Mc Comb/Pike County Airport/John E Lewis Field,medium_airport,31.17849922,-90.47190094,MS
Tucker Field,small_airport,34.93759918,-90.47090149,AR
Southwest Regional Medical Center Heliport,heliport,31.2432003,-90.46900177,MS
Quiet Valley Heliport,heliport,41.70420074,-90.46820068,IA
Waterford 3 Heliport,heliport,29.98550034,-90.46730042,LA
Krohe Airport,small_airport,39.93619919,-90.46679688,IL
Lakeside Airport,small_airport,37.76950073,-90.46569824,MO
Bernard Manor Airport,small_airport,35.22650146,-90.4654007,AR
Kinsey RLA Restricted Landing Area,small_airport,39.88000107,-90.46510315,IL
Yazoo County Airport,small_airport,32.8832016,-90.46360016,MS
North Oaks Medical Center Heliport,heliport,30.46629906,-90.46199799,LA
Mc Neely Airport,small_airport,35.246592,-90.461518,AR
Dept of Corrections Heliport,heliport,38.97340012,-90.4611969,IL
Fabick-Colmarile Heliport,heliport,38.52500153,-90.4539032,MO
Ernest E Orwig Airport,small_airport,41.09730148,-90.45290375,IL
Dogwood Acres Airport,small_airport,32.21210098,-90.45030212,MS
Skyline Airpark,small_airport,30.73349953,-90.45010376,LA
Holiday Inn Westport Heliport,heliport,38.69390106,-90.44869995,MO
St John's Mercy Medical Center Heliport,heliport,38.64559937,-90.44680023,MO
Missouri Baptist Hospital Heliport,heliport,38.63529968,-90.44599915,MO
Platteville Municipal Airport,small_airport,42.68939972,-90.44439697,WI
Richmond Airport,small_airport,40.34420013,-90.44280243,IL
Fabick Heliport,closed,38.540298,-90.441803,MO
Parkland Health Center Heliport,heliport,37.7806015,-90.43869781,MO
Stauss Hospital - Galena Heliport,heliport,42.42110062,-90.43830109,IL
Wolford's Airport,small_airport,40.79249954,-90.4382019,IL
Triche Field,small_airport,29.98349953,-90.43479919,LA
St Joseph Hospital Heliport,heliport,38.56809998,-90.43399811,MO
SSM Health Depaul Hospital-St. Louis Heliport,heliport,38.752169,-90.4324,MO
Three Rivers Healthcare Hospital Heliport,heliport,36.77399826,-90.43190002,MO
Saxon Airport,small_airport,46.51549911,-90.43160248,WI
Galesburg Municipal Airport,small_airport,40.93799973,-90.43109894,IL
Heritage Manor South Heliport,heliport,40.00669861,-90.43029785,IL
St Charles County Smartt Airport,small_airport,38.92969894,-90.43000031,MO
Farmington Regional Airport,small_airport,37.76110077,-90.4285965,MO
Springhill Field Airport,small_airport,43.454168,-90.427222,WI
Flying Y Service Airport,small_airport,34.00009918,-90.42510223,MS
Park Falls Municipal Airport,small_airport,45.95500183,-90.42440033,WI
Le Blanc Field,small_airport,30.68190002,-90.41929626,LA
Cunningham Airport,small_airport,44.52970123,-90.41929626,WI
Hammond Northshore Regional Airport,small_airport,30.52160072,-90.41840363,LA
Genesis Medical Center - Illini Campus Heliport,heliport,41.49449921,-90.41819763,IL
Boyd Hospital Heliport,heliport,39.29809952,-90.4151001,IL
Brookhaven-Lincoln County Airport,small_airport,31.60580063,-90.40930176,MS
John Bell Williams Airport,small_airport,32.30329895,-90.40850067,MS
Bellvue Flying Circus Airport,small_airport,42.2353944,-90.4067667,IA
Greater Beardstown Airport,small_airport,39.97340012,-90.40370178,IL
Price County Airport,small_airport,45.70899963,-90.40249634,WI
Heller Airport,small_airport,42.41199875,-90.40010071,IL
Marked Tree Municipal Airport,small_airport,35.53559875,-90.40000153,AR
Mercy Hospital Jefferson Heliport,heliport,38.19555,-90.393394,MO
Prehn Cranberry Company Airport,small_airport,44.00999832,-90.3891983,WI
Aire Parque Airport,small_airport,38.12310028,-90.38899994,MO
Hermann Ii Heliport,heliport,38.62170029,-90.38899994,MO
Festus Memorial Airport,small_airport,38.19490051,-90.38539886,MO
Woodbridge Field,small_airport,35.58110046,-90.38529968,AR
Stoiber Airport,small_airport,44.772217,-90.385067,WI
Grand Marais/Cook County Seaplane Base,seaplane_base,47.8263,-90.3835,MN
Schurr Airport,small_airport,41.59999847,-90.38349915,IA
Grand Marais Cook County Airport,small_airport,47.8382988,-90.38289642,MN
Galesburg Cottage Hospital Heliport,heliport,40.95560074,-90.38249969,IL
Murk's Strip,small_airport,40.73889923,-90.38069916,IL
