State,Start_Year,Stop_Year,Total_Resident_Population,Resident_Population_Density
MT,2000,2000,902195.0,6.2
MT,2000,2010,945805.0,6.5
MT,2000,2020,991945.0,6.8
MT,2010,2010,989415.0,6.8
MT,2010,2020,1036820.0,7.1
MT,2020,2020,1084225.0,7.4
NC,1910,1910,2206287.0,45.4
NC,1910,1920,2382705.0,49.0
NC,1910,1930,2645229.0,54.4
NC,1910,1940,2876827.0,59.175
NC,1910,1950,3113848.0,64.03999999999999
NC,1910,1960,3354232.0,68.98333333333333
NC,1910,1970,3601065.0,74.05714285714285
NC,1910,1980,3886152.0,79.925
NC,1910,1990,4190873.0,86.1888888888889
NC,1910,2000,4576717.0,94.13000000000001
NC,1910,2010,5027514.0,103.4
NC,1910,2020,5478503.0,112.67500000000001
NC,1920,1920,2559123.0,52.6
NC,1920,1930,2864700.0,58.900000000000006
NC,1920,1940,3100341.0,63.76666666666667
NC,1920,1950,3340738.0,68.7
NC,1920,1960,3583821.0,73.7
NC,1920,1970,3833528.0,78.83333333333333
NC,1920,1980,4126133.0,84.85714285714286
NC,1920,1990,4438946.0,91.2875
NC,1920,2000,4840098.0,99.54444444444444
NC,1920,2010,5309636.0,109.2
NC,1920,2020,5775977.0,118.7909090909091
NC,1930,1930,3170276.0,65.2
NC,1930,1940,3370950.0,69.35
NC,1930,1950,3601276.0,74.06666666666666
NC,1930,1960,3839996.0,78.975
NC,1930,1970,4088408.0,84.08
NC,1930,1980,4387301.0,90.23333333333333
NC,1930,1990,4707492.0,96.81428571428572
NC,1930,2000,5125220.0,105.41250000000001
NC,1930,2010,5615249.0,115.4888888888889
NC,1930,2020,6097663.0,125.41000000000001
NC,1940,1940,3571623.0,73.5
NC,1940,1950,3816776.0,78.5
NC,1940,1960,4063236.0,83.56666666666666
NC,1940,1970,4317942.0,88.8
NC,1940,1980,4630706.0,95.24
NC,1940,1990,4963695.0,102.08333333333333
NC,1940,2000,5404497.0,111.15714285714286
NC,1940,2010,5920871.0,121.775
NC,1940,2020,6422928.0,132.10000000000002
NC,1950,1950,4061929.0,83.5
NC,1950,1960,4309042.0,88.6
NC,1950,1970,4566714.0,93.89999999999999
NC,1950,1980,4895477.0,100.675
NC,1950,1990,5242109.0,107.8
NC,1950,2000,5709976.0,117.43333333333334
NC,1950,2010,6256477.0,128.67142857142858
NC,1950,2020,6779341.0,139.425
NC,1960,1960,4556155.0,93.7
NC,1960,1970,4819107.0,99.1
NC,1960,1980,5173327.0,106.39999999999999
NC,1960,1990,5537154.0,113.875
NC,1960,2000,6039586.0,124.22
NC,1960,2010,6622236.0,136.20000000000002
NC,1960,2020,7167543.0,147.41428571428574
NC,1970,1970,5082059.0,104.5
NC,1970,1980,5481912.0,112.75
NC,1970,1990,5864154.0,120.60000000000001
NC,1970,2000,6410444.0,131.85
NC,1970,2010,7035452.0,144.7
NC,1970,2020,7602774.0,156.36666666666667
NC,1980,1980,5881766.0,121.0
NC,1980,1990,6255202.0,128.65
NC,1980,2000,6853239.0,140.96666666666667
NC,1980,2010,7523800.0,154.75
NC,1980,2020,8106917.0,166.74
NC,1990,1990,6628637.0,136.3
NC,1990,2000,7338975.0,150.95
NC,1990,2010,8071144.0,166.0
NC,1990,2020,8663205.0,178.175
NC,2000,2000,8049313.0,165.6
NC,2000,2010,8792398.0,180.85
NC,2000,2020,9341395.0,192.13333333333333
NC,2010,2010,9535483.0,196.1
NC,2010,2020,9987436.0,205.39999999999998
NC,2020,2020,10439388.0,214.7
ND,1910,1910,577056.0,8.4
ND,1910,1920,611964.0,8.9
ND,1910,1930,634924.0,9.233333333333334
ND,1910,1940,636677.0,9.25
ND,1910,1950,633269.0,9.2
ND,1910,1960,633132.0,9.200000000000001
ND,1910,1970,630936.0,9.171428571428573
ND,1910,1980,633658.0,9.2125
ND,1910,1990,634230.0,9.222222222222221
ND,1910,2000,635027.0,9.23
ND,1910,2010,638442.0,9.272727272727273
ND,1910,2020,650163.0,9.441666666666666
ND,1920,1920,646872.0,9.4
ND,1920,1930,663858.0,9.65
ND,1920,1940,656551.0,9.533333333333333
ND,1920,1950,647322.0,9.4
ND,1920,1960,644347.0,9.36
ND,1920,1970,639916.0,9.299999999999999
ND,1920,1980,641745.0,9.328571428571427
ND,1920,1990,641376.0,9.325
ND,1920,2000,641468.0,9.322222222222221
ND,1920,2010,644580.0,9.36
ND,1920,2020,656809.0,9.536363636363635
ND,1930,1930,680845.0,9.9
ND,1930,1940,661390.0,9.600000000000001
ND,1930,1950,647472.0,9.4
ND,1930,1960,643716.0,9.350000000000001
ND,1930,1970,638525.0,9.280000000000001
ND,1930,1980,640890.0,9.316666666666668
ND,1930,1990,640591.0,9.314285714285715
ND,1930,2000,640792.0,9.3125
ND,1930,2010,644326.0,9.355555555555556
ND,1930,2020,657802.0,9.55
ND,1940,1940,641935.0,9.3
ND,1940,1950,630786.0,9.15
ND,1940,1960,631339.0,9.166666666666666
ND,1940,1970,627944.0,9.125
ND,1940,1980,632899.0,9.2
ND,1940,1990,633882.0,9.216666666666667
ND,1940,2000,635071.0,9.228571428571428
ND,1940,2010,639761.0,9.2875
ND,1940,2020,655242.0,9.511111111111111
ND,1950,1950,619636.0,9.0
ND,1950,1960,626041.0,9.1
ND,1950,1970,623281.0,9.066666666666666
ND,1950,1980,630640.0,9.175
ND,1950,1990,632272.0,9.2
ND,1950,2000,633927.0,9.216666666666667
ND,1950,2010,639450.0,9.285714285714286
ND,1950,2020,656906.0,9.5375
ND,1960,1960,632446.0,9.2
ND,1960,1970,625104.0,9.1
ND,1960,1980,634308.0,9.233333333333333
ND,1960,1990,635431.0,9.25
ND,1960,2000,636785.0,9.26
ND,1960,2010,642752.0,9.333333333333334
ND,1960,2020,662230.0,9.614285714285714
ND,1970,1970,617761.0,9.0
ND,1970,1980,635239.0,9.25
ND,1970,1990,636426.0,9.266666666666667
ND,1970,2000,637870.0,9.275
ND,1970,2010,644814.0,9.36
ND,1970,2020,667194.0,9.683333333333332
ND,1980,1980,652717.0,9.5
ND,1980,1990,645758.0,9.4
ND,1980,2000,644572.0,9.366666666666667
ND,1980,2010,651577.0,9.45
ND,1980,2020,677080.0,9.819999999999999
ND,1990,1990,638800.0,9.3
ND,1990,2000,640500.0,9.3
ND,1990,2010,651197.0,9.433333333333334
ND,1990,2020,683171.0,9.9
ND,2000,2000,642200.0,9.3
ND,2000,2010,657396.0,9.5
ND,2000,2020,697962.0,10.1
ND,2010,2010,672591.0,9.7
ND,2010,2020,725842.0,10.5
ND,2020,2020,779094.0,11.3
NE,1910,1910,81875.0,0.7
NE,1910,1920,79641.0,0.7
NE,1910,1930,83447.0,0.7333333333333334
NE,1910,1940,90147.0,0.8
NE,1910,1950,104134.0,0.9400000000000001
NE,1910,1960,134325.0,1.2166666666666668
NE,1910,1970,184955.0,1.6857142857142857
NE,1910,1980,261897.0,2.3875
NE,1910,1990,366335.0,3.3333333333333335
NE,1910,2000,529527.0,4.82
NE,1910,2010,726893.0,6.618181818181819
NE,1910,2020,925036.0,8.425
NE,1920,1920,77407.0,0.7
NE,1920,1930,84232.0,0.75
NE,1920,1940,92904.0,0.8333333333333334
NE,1920,1950,109699.0,1.0
NE,1920,1960,144815.0,1.3199999999999998
NE,1920,1970,202135.0,1.8499999999999999
NE,1920,1980,287615.0,2.6285714285714286
NE,1920,1990,401892.0,3.6624999999999996
NE,1920,2000,579266.0,5.277777777777778
NE,1920,2010,791394.0,7.209999999999999
NE,1920,2020,1001687.0,9.127272727272727
NE,1930,1930,91058.0,0.8
NE,1930,1940,100652.0,0.9
NE,1930,1950,120463.0,1.0999999999999999
NE,1930,1960,161666.0,1.475
NE,1930,1970,227081.0,2.08
NE,1930,1980,322650.0,2.9499999999999997
NE,1930,1990,448247.0,4.085714285714286
NE,1930,2000,641998.0,5.85
NE,1930,2010,870726.0,7.933333333333334
NE,1930,2020,1094115.0,9.97
NE,1940,1940,110247.0,1.0
NE,1940,1950,135165.0,1.25
NE,1940,1960,185203.0,1.7
NE,1940,1970,261086.0,2.4
NE,1940,1980,368968.0,3.38
NE,1940,1990,507779.0,4.633333333333333
NE,1940,2000,720704.0,6.571428571428571
NE,1940,2010,968185.0,8.825
NE,1940,2020,1205566.0,10.988888888888887
NE,1950,1950,160083.0,1.5
NE,1950,1960,222680.0,2.05
NE,1950,1970,311366.0,2.8666666666666667
NE,1950,1980,433648.0,3.9749999999999996
NE,1950,1990,587285.0,5.359999999999999
NE,1950,2000,822447.0,7.5
NE,1950,2010,1090748.0,9.942857142857141
NE,1950,2020,1342481.0,12.237499999999999
NE,1960,1960,285278.0,2.6
NE,1960,1970,387008.0,3.55
NE,1960,1980,524836.0,4.8
NE,1960,1990,694086.0,6.324999999999999
NE,1960,2000,954920.0,8.7
NE,1960,2010,1245858.0,11.35
NE,1960,2020,1511395.0,13.77142857142857
NE,1970,1970,488738.0,4.5
NE,1970,1980,644616.0,5.9
NE,1970,1990,830355.0,7.566666666666667
NE,1970,2000,1122330.0,10.225000000000001
NE,1970,2010,1437974.0,13.1
NE,1970,2020,1715748.0,15.633333333333333
NE,1980,1980,800493.0,7.3
NE,1980,1990,1001163.0,9.1
NE,1980,2000,1333528.0,12.133333333333333
NE,1980,2010,1675284.0,15.25
NE,1980,2020,1961150.0,17.86
NE,1990,1990,1201833.0,10.9
NE,1990,2000,1600045.0,14.55
NE,1990,2010,1966880.0,17.900000000000002
NE,1990,2020,2251314.0,20.5
NE,2000,2000,1998257.0,18.2
NE,2000,2010,2349404.0,21.4
NE,2000,2020,2601141.0,23.7
NE,2010,2010,2700551.0,24.6
NE,2010,2020,2902582.0,26.450000000000003
NE,2020,2020,3104614.0,28.3
NH,1910,1910,430572.0,48.1
NH,1910,1920,436828.0,48.8
NH,1910,1930,446316.0,49.86666666666667
NH,1910,1940,457618.0,51.125
NH,1910,1950,472743.0,52.82000000000001
NH,1910,1960,495106.0,55.31666666666667
NH,1910,1970,529759.0,59.1857142857143
NH,1910,1980,578616.0,64.6375
NH,1910,1990,637575.0,71.22222222222223
NH,1910,2000,697396.0,77.9
NH,1910,2010,753676.0,84.18181818181819
NH,1910,2020,805664.0,89.98333333333333
NH,1920,1920,443083.0,49.5
NH,1920,1930,454188.0,50.75
NH,1920,1940,466633.0,52.13333333333333
NH,1920,1950,483286.0,54.0
NH,1920,1960,508013.0,56.760000000000005
NH,1920,1970,546291.0,61.03333333333334
NH,1920,1980,599765.0,67.00000000000001
NH,1920,1990,663451.0,74.11250000000001
NH,1920,2000,727044.0,81.21111111111112
NH,1920,2010,785986.0,87.79
NH,1920,2020,839763.0,93.7909090909091
NH,1930,1930,465293.0,52.0
NH,1930,1940,478408.0,53.45
NH,1930,1950,496686.0,55.5
NH,1930,1960,524245.0,58.575
NH,1930,1970,566932.0,63.34000000000001
NH,1930,1980,625878.0,69.91666666666667
NH,1930,1990,694932.0,77.62857142857145
NH,1930,2000,762539.0,85.17500000000001
NH,1930,2010,824087.0,92.04444444444445
NH,1930,2020,879431.0,98.22
NH,1940,1940,491524.0,54.9
NH,1940,1950,512383.0,57.25
NH,1940,1960,543896.0,60.76666666666667
NH,1940,1970,592342.0,66.17500000000001
NH,1940,1980,657996.0,73.50000000000001
NH,1940,1990,733205.0,81.90000000000002
NH,1940,2000,805002.0,89.91428571428573
NH,1940,2010,868936.0,97.05000000000001
NH,1940,2020,925446.0,103.35555555555555
NH,1950,1950,533242.0,59.6
NH,1950,1960,570082.0,63.7
NH,1950,1970,625948.0,69.93333333333334
NH,1950,1980,699614.0,78.15
NH,1950,1990,781541.0,87.3
NH,1950,2000,857249.0,95.75
NH,1950,2010,922852.0,103.07142857142857
NH,1950,2020,979686.0,109.4125
NH,1960,1960,606921.0,67.8
NH,1960,1970,672301.0,75.1
NH,1960,1980,755071.0,84.33333333333333
NH,1960,1990,843616.0,94.225
NH,1960,2000,922050.0,102.97999999999999
NH,1960,2010,987787.0,110.31666666666666
NH,1960,2020,1043464.0,116.52857142857144
NH,1970,1970,737681.0,82.4
NH,1970,1980,829146.0,92.6
NH,1970,1990,922514.0,103.03333333333335
NH,1970,2000,1000832.0,111.775
NH,1970,2010,1063960.0,118.82000000000001
NH,1970,2020,1116221.0,124.65000000000002
NH,1980,1980,920610.0,102.8
NH,1980,1990,1014931.0,113.35
NH,1980,2000,1088549.0,121.56666666666666
NH,1980,2010,1145530.0,127.925
NH,1980,2020,1191929.0,133.1
NH,1990,1990,1109252.0,123.9
NH,1990,2000,1172519.0,130.95
NH,1990,2010,1220503.0,136.29999999999998
NH,1990,2020,1259759.0,140.675
NH,2000,2000,1235786.0,138.0
NH,2000,2010,1276128.0,142.5
NH,2000,2020,1309928.0,146.26666666666668
NH,2010,2010,1316470.0,147.0
NH,2010,2020,1347000.0,150.4
NH,2020,2020,1377529.0,153.8
NJ,1910,1910,2537167.0,345.0
NJ,1910,1920,2846534.0,387.05
NJ,1910,1930,3244800.0,441.2
NJ,1910,1940,3473642.0,472.325
NJ,1910,1950,3745979.0,509.36
NJ,1910,1960,4132780.0,561.95
NJ,1910,1970,4566406.0,620.9142857142858
NJ,1910,1980,4916208.0,668.475
NJ,1910,1990,5228872.0,710.9888888888888
NJ,1910,2000,5547420.0,754.31
NJ,1910,2010,5842372.0,794.4181818181817
NJ,1910,2020,6129591.0,833.4666666666666
NJ,1920,1920,3155900.0,429.1
NJ,1920,1930,3598617.0,489.3
NJ,1920,1940,3785800.0,514.7666666666668
NJ,1920,1950,4048182.0,550.45
NJ,1920,1960,4451902.0,605.34
NJ,1920,1970,4904612.0,666.9000000000001
NJ,1920,1980,5256071.0,714.6857142857143
NJ,1920,1990,5565336.0,756.7375
NJ,1920,2000,5881893.0,799.7888888888888
NJ,1920,2010,6172893.0,839.3599999999999
NJ,1920,2020,6456175.0,877.8727272727272
NJ,1930,1930,4041334.0,549.5
NJ,1930,1940,4100750.0,557.6
NJ,1930,1950,4345609.0,590.9
NJ,1930,1960,4775902.0,649.4
NJ,1930,1970,5254355.0,714.46
NJ,1930,1980,5606100.0,762.2833333333333
NJ,1930,1990,5909541.0,803.5428571428571
NJ,1930,2000,6222642.0,846.1249999999999
NJ,1930,2010,6508114.0,884.9444444444443
NJ,1930,2020,6786202.0,922.75
NJ,1940,1940,4160165.0,565.7
NJ,1940,1950,4497747.0,611.6
NJ,1940,1960,5020759.0,682.6999999999999
NJ,1940,1970,5557610.0,755.7
NJ,1940,1980,5919053.0,804.84
NJ,1940,1990,6220908.0,845.8833333333333
NJ,1940,2000,6534257.0,888.5
NJ,1940,2010,6816462.0,926.875
NJ,1940,2020,7091188.0,964.2222222222222
NJ,1950,1950,4835329.0,657.5
NJ,1950,1960,5451056.0,741.2
NJ,1950,1970,6023425.0,819.0333333333334
NJ,1950,1980,6358774.0,864.6250000000001
NJ,1950,1990,6633057.0,901.9200000000001
NJ,1950,2000,6929939.0,942.3000000000001
NJ,1950,2010,7195933.0,978.4714285714286
NJ,1950,2020,7457566.0,1014.0375
NJ,1960,1960,6066782.0,824.9
NJ,1960,1970,6617473.0,899.8
NJ,1960,1980,6866590.0,933.6666666666666
NJ,1960,1990,7082489.0,963.025
NJ,1960,2000,7348861.0,999.26
NJ,1960,2010,7589367.0,1031.9666666666667
NJ,1960,2020,7832171.0,1064.9714285714285
NJ,1970,1970,7168164.0,974.7
NJ,1970,1980,7266494.0,988.05
NJ,1970,1990,7421058.0,1009.0666666666666
NJ,1970,2000,7669381.0,1042.85
NJ,1970,2010,7893884.0,1073.3799999999999
NJ,1970,2020,8126402.0,1104.9833333333333
NJ,1980,1980,7364823.0,1001.4
NJ,1980,1990,7547506.0,1026.25
NJ,1980,2000,7836454.0,1065.5666666666666
NJ,1980,2010,8075314.0,1098.05
NJ,1980,2020,8318050.0,1131.04
NJ,1990,1990,7730188.0,1051.1
NJ,1990,2000,8072269.0,1097.65
NJ,1990,2010,8312144.0,1130.2666666666667
NJ,1990,2020,8556356.0,1163.45
NJ,2000,2000,8414350.0,1144.2
NJ,2000,2010,8603122.0,1169.85
NJ,2000,2020,8831746.0,1200.8999999999999
NJ,2010,2010,8791894.0,1195.5
NJ,2010,2020,9040444.0,1229.25
NJ,2020,2020,9288994.0,1263.0
NM,1910,1910,327301.0,2.7
NM,1910,1920,343826.0,2.85
NM,1910,1930,370323.0,3.0666666666666664
NM,1910,1940,410696.0,3.4
NM,1910,1950,464795.0,3.84
NM,1910,1960,545833.0,4.5
NM,1910,1970,612999.0,5.057142857142857
NM,1910,1980,699236.0,5.762499999999999
NM,1910,1990,789884.0,6.51111111111111
NM,1910,2000,892800.0,7.359999999999999
NM,1910,2010,998835.0,8.236363636363636
NM,1910,2020,1092059.0,9.008333333333333
NM,1920,1920,360350.0,3.0
NM,1920,1930,391834.0,3.25
NM,1920,1940,438495.0,3.6333333333333333
NM,1920,1950,499168.0,4.125
NM,1920,1960,589539.0,4.86
NM,1920,1970,660616.0,5.45
NM,1920,1980,752370.0,6.200000000000001
NM,1920,1990,847707.0,6.987500000000001
NM,1920,2000,955634.0,7.877777777777778
NM,1920,2010,1065988.0,8.790000000000001
NM,1920,2020,1161582.0,9.581818181818182
NM,1930,1930,423317.0,3.5
NM,1930,1940,477568.0,3.95
NM,1930,1950,545441.0,4.5
NM,1930,1960,646836.0,5.325
NM,1930,1970,720669.0,5.94
NM,1930,1980,817706.0,6.733333333333334
NM,1930,1990,917330.0,7.557142857142858
NM,1930,2000,1030044.0,8.4875
NM,1930,2010,1144393.0,9.433333333333334
NM,1930,2020,1241706.0,10.24
NM,1940,1940,531818.0,4.4
NM,1940,1950,606502.0,5.0
NM,1940,1960,721343.0,5.933333333333334
NM,1940,1970,795007.0,6.550000000000001
NM,1940,1980,896584.0,7.380000000000001
NM,1940,1990,999665.0,8.233333333333334
NM,1940,2000,1116720.0,9.200000000000001
NM,1940,2010,1234527.0,10.175
NM,1940,2020,1332638.0,10.988888888888889
NM,1950,1950,681187.0,5.6
NM,1950,1960,816105.0,6.699999999999999
NM,1950,1970,882737.0,7.266666666666666
NM,1950,1980,987776.0,8.125
NM,1950,1990,1093235.0,9.0
NM,1950,2000,1214203.0,10.0
NM,1950,2010,1334914.0,11.0
NM,1950,2020,1432740.0,11.8125
NM,1960,1960,951023.0,7.8
NM,1960,1970,983512.0,8.1
NM,1960,1980,1089972.0,8.966666666666667
NM,1960,1990,1196246.0,9.85
NM,1960,2000,1320806.0,10.879999999999999
NM,1960,2010,1443868.0,11.9
NM,1960,2020,1540105.0,12.700000000000001
NM,1970,1970,1016000.0,8.4
NM,1970,1980,1159447.0,9.55
NM,1970,1990,1277988.0,10.533333333333333
NM,1970,2000,1413252.0,11.65
NM,1970,2010,1542438.0,12.72
NM,1970,2020,1638285.0,13.516666666666666
NM,1980,1980,1302894.0,10.7
NM,1980,1990,1408982.0,11.6
NM,1980,2000,1545670.0,12.733333333333334
NM,1980,2010,1674047.0,13.8
NM,1980,2020,1762742.0,14.540000000000001
NM,1990,1990,1515069.0,12.5
NM,1990,2000,1667058.0,13.75
NM,1990,2010,1797765.0,14.833333333333334
NM,1990,2020,1877704.0,15.5
NM,2000,2000,1819046.0,15.0
NM,2000,2010,1939112.0,16.0
NM,2000,2020,1998582.0,16.5
NM,2010,2010,2059179.0,17.0
NM,2010,2020,2088350.0,17.25
NM,2020,2020,2117522.0,17.5
NV,1910,1910,1192214.0,15.5
NV,1910,1920,1244293.0,16.2
NV,1910,1930,1288850.0,16.766666666666666
NV,1910,1940,1295596.0,16.85
NV,1910,1950,1301579.0,16.94
NV,1910,1960,1319870.0,17.183333333333334
NV,1910,1970,1343245.0,17.485714285714284
NV,1910,1980,1371568.0,17.849999999999998
NV,1910,1990,1394547.0,18.144444444444442
NV,1910,2000,1426219.0,18.56
NV,1910,2010,1462594.0,19.036363636363635
NV,1910,2020,1504170.0,19.575
NV,1920,1920,1296372.0,16.9
NV,1920,1930,1337168.0,17.4
NV,1920,1940,1330056.0,17.3
NV,1920,1950,1328920.0,17.3
NV,1920,1960,1345402.0,17.52
NV,1920,1970,1368417.0,17.816666666666666
NV,1920,1980,1397190.0,18.185714285714283
NV,1920,1990,1419839.0,18.474999999999998
NV,1920,2000,1452219.0,18.9
NV,1920,2010,1489632.0,19.39
NV,1920,2020,1532529.0,19.945454545454545
NV,1930,1930,1377963.0,17.9
NV,1930,1940,1346898.0,17.5
NV,1930,1950,1339769.0,17.433333333333334
NV,1930,1960,1357659.0,17.674999999999997
NV,1930,1970,1382826.0,17.999999999999996
NV,1930,1980,1413992.0,18.399999999999995
NV,1930,1990,1437477.0,18.699999999999996
NV,1930,2000,1471700.0,19.15
NV,1930,2010,1511105.0,19.666666666666668
NV,1930,2020,1556145.0,20.25
NV,1940,1940,1315834.0,17.1
NV,1940,1950,1320672.0,17.200000000000003
NV,1940,1960,1350891.0,17.6
NV,1940,1970,1384042.0,18.025000000000002
NV,1940,1980,1421198.0,18.5
NV,1940,1990,1447396.0,18.833333333333332
NV,1940,2000,1485091.0,19.32857142857143
NV,1940,2010,1527748.0,19.887500000000003
NV,1940,2020,1575943.0,20.511111111111113
NV,1950,1950,1325510.0,17.3
NV,1950,1960,1368420.0,17.85
NV,1950,1970,1406778.0,18.333333333333332
NV,1950,1980,1447540.0,18.85
NV,1950,1990,1473709.0,19.18
NV,1950,2000,1513301.0,19.7
NV,1950,2010,1558021.0,20.285714285714285
NV,1950,2020,1608456.0,20.9375
NV,1960,1960,1411330.0,18.4
NV,1960,1970,1447412.0,18.85
NV,1960,1980,1488216.0,19.366666666666667
NV,1960,1990,1510758.0,19.65
NV,1960,2000,1550859.0,20.18
NV,1960,2010,1596773.0,20.78333333333333
NV,1960,2020,1648877.0,21.457142857142856
NV,1970,1970,1483493.0,19.3
NV,1970,1980,1526659.0,19.85
NV,1970,1990,1543901.0,20.066666666666666
NV,1970,2000,1585742.0,20.625
NV,1970,2010,1633861.0,21.259999999999998
NV,1970,2020,1688468.0,21.96666666666667
NV,1980,1980,1569825.0,20.4
NV,1980,1990,1574105.0,20.45
NV,1980,2000,1619824.0,21.066666666666666
NV,1980,2010,1671454.0,21.75
NV,1980,2020,1729464.0,22.5
NV,1990,1990,1578385.0,20.5
NV,1990,2000,1644824.0,21.4
NV,1990,2010,1705330.0,22.2
NV,1990,2020,1769373.0,23.025
NV,2000,2000,1711263.0,22.3
NV,2000,2010,1768802.0,23.05
NV,2000,2020,1833036.0,23.866666666666664
NV,2010,2010,1826341.0,23.8
NV,2010,2020,1893922.0,24.65
NV,2020,2020,1961504.0,25.5
NY,1910,1910,9113614.0,193.4
NY,1910,1920,9749420.0,206.9
NY,1910,1930,10695636.0,226.9666666666667
NY,1910,1940,11391512.0,241.72500000000002
NY,1910,1950,12079248.0,256.32000000000005
NY,1910,1960,12863091.0,272.95000000000005
NY,1910,1970,13630787.0,289.2428571428572
NY,1910,1980,14121698.0,299.6625
NY,1910,1990,14551560.0,308.77777777777777
NY,1910,2000,14994050.0,318.16999999999996
NY,1910,2010,15392600.0,326.62727272727267
NY,1910,2020,15793321.0,335.13333333333327
NY,1920,1920,10385227.0,220.4
NY,1920,1930,11486646.0,243.75
NY,1920,1940,12150812.0,257.8333333333333
NY,1920,1950,12820657.0,272.05
NY,1920,1960,13612986.0,288.86
NY,1920,1970,14383650.0,305.2166666666667
NY,1920,1980,14837139.0,314.84285714285716
NY,1920,1990,15231303.0,323.2
NY,1920,2000,15647431.0,332.0333333333333
NY,1920,2010,16020498.0,339.94999999999993
NY,1920,2020,16400567.0,348.01818181818174
NY,1930,1930,12588066.0,267.1
NY,1930,1940,13033604.0,276.55
NY,1930,1950,13632467.0,289.26666666666665
NY,1930,1960,14419926.0,305.975
NY,1930,1970,15183334.0,322.18
NY,1930,1980,15579124.0,330.5833333333333
NY,1930,1990,15923600.0,337.88571428571424
NY,1930,2000,16305207.0,345.98749999999995
NY,1930,2010,16646640.0,353.2333333333333
NY,1930,2020,17002101.0,360.7799999999999
NY,1940,1940,13479142.0,286.0
NY,1940,1950,14154667.0,300.35
NY,1940,1960,15030546.0,318.93333333333334
NY,1940,1970,15832151.0,335.95000000000005
NY,1940,1980,16177335.0,343.28000000000003
NY,1940,1990,16479522.0,349.68333333333334
NY,1940,2000,16836227.0,357.2571428571428
NY,1940,2010,17153961.0,363.99999999999994
NY,1940,2020,17492549.0,371.1888888888888
NY,1950,1950,14830192.0,314.7
NY,1950,1960,15806248.0,335.4
NY,1950,1970,16616488.0,352.59999999999997
NY,1950,1980,16851884.0,357.6
NY,1950,1990,17079598.0,362.42
NY,1950,2000,17395741.0,369.1333333333334
NY,1950,2010,17678936.0,375.14285714285717
NY,1950,2020,17994225.0,381.8375
NY,1960,1960,16782304.0,356.1
NY,1960,1970,17509636.0,371.55
NY,1960,1980,17525781.0,371.90000000000003
NY,1960,1990,17641950.0,374.35
NY,1960,2000,17908851.0,380.02000000000004
NY,1960,2010,18153726.0,385.2166666666667
NY,1960,2020,18446229.0,391.42857142857144
NY,1970,1970,18236967.0,387.0
NY,1970,1980,17897520.0,379.8
NY,1970,1990,17928498.0,380.43333333333334
NY,1970,2000,18190488.0,386.0
NY,1970,2010,18428011.0,391.04
NY,1970,2020,18723550.0,397.31666666666666
NY,1980,1980,17558072.0,372.6
NY,1980,1990,17774264.0,377.15
NY,1980,2000,18174995.0,385.6666666666667
NY,1980,2010,18475772.0,392.05
NY,1980,2020,18820867.0,399.38
NY,1990,1990,17990455.0,381.7
NY,1990,2000,18483456.0,392.2
NY,1990,2010,18781671.0,398.5333333333333
NY,1990,2020,19136566.0,406.075
NY,2000,2000,18976457.0,402.7
NY,2000,2010,19177280.0,406.95
NY,2000,2020,19518603.0,414.2
NY,2010,2010,19378102.0,411.2
NY,2010,2020,19789676.0,419.95
NY,2020,2020,20201249.0,428.7
OH,1910,1910,4767121.0,116.7
OH,1910,1920,5263258.0,128.85
OH,1910,1930,5724404.0,140.13333333333333
OH,1910,1940,6020206.0,147.375
OH,1910,1950,6405490.0,156.8
OH,1910,1960,6955641.0,170.25
OH,1910,1970,7483695.0,183.17142857142858
OH,1910,1980,7897937.0,193.3125
OH,1910,1990,8225623.0,201.33333333333334
OH,1910,2000,8538375.0,208.98000000000002
OH,1910,2010,8810932.0,215.64545454545458
OH,1910,2020,9059975.0,221.7416666666667
OH,1920,1920,5759394.0,141.0
OH,1920,1930,6203046.0,151.85
OH,1920,1940,6437901.0,157.6
OH,1920,1950,6815082.0,166.825
OH,1920,1960,7393345.0,180.95999999999998
OH,1920,1970,7936457.0,194.25
OH,1920,1980,8345196.0,204.25714285714284
OH,1920,1990,8657936.0,211.9125
OH,1920,2000,8957403.0,219.23333333333332
OH,1920,2010,9215313.0,225.54000000000002
OH,1920,2020,9450235.0,231.2909090909091
OH,1930,1930,6646697.0,162.7
OH,1930,1940,6777154.0,165.89999999999998
OH,1930,1950,7166979.0,175.4333333333333
OH,1930,1960,7801833.0,190.95
OH,1930,1970,8371870.0,204.9
OH,1930,1980,8776163.0,214.79999999999998
OH,1930,1990,9072014.0,222.04285714285714
OH,1930,2000,9357154.0,229.0125
OH,1930,2010,9599304.0,234.93333333333334
OH,1930,2020,9819319.0,240.32000000000002
OH,1940,1940,6907612.0,169.1
OH,1940,1950,7427120.0,181.8
OH,1940,1960,8186879.0,200.36666666666667
OH,1940,1970,8803163.0,215.45
OH,1940,1980,9202057.0,225.21999999999997
OH,1940,1990,9476233.0,231.9333333333333
OH,1940,2000,9744363.0,238.48571428571427
OH,1940,2010,9968380.0,243.96249999999998
OH,1940,2020,10171832.0,248.94444444444446
OH,1950,1950,7946627.0,194.5
OH,1950,1960,8826512.0,216.0
OH,1950,1970,9435014.0,230.9
OH,1950,1980,9775668.0,239.25
OH,1950,1990,9989957.0,244.5
OH,1950,2000,10217154.0,250.04999999999998
